,0,1,2
CAR_Thalamophyllia_gasti,-20.0689599390494,-0.978129574803836,-0.617969589193782
CAR_Thalamophyllia_riisei,-20.06050447241709,-1.175778624895302,-1.2973861083998321
CAR_Dactylotrochus_cervicornis,-18.868437385688484,-2.105068165843355,0.31410307235796675
AGA_Agaricia_humilis,-20.010255062921722,-1.824933797557027,0.4906081053157235
AGA_Agaricia_agaricites,-19.420514384574847,-1.884132565995603,0.4060218624983911
AGA_Agaricia_tenuifolia,-19.296296655598862,-2.9062992027096914,-0.11227155569395555
AGA_Agaricia_fragilis,-19.719189469406285,-2.3696688489363953,0.35711912299401627
AGA_Agaricia_lamarcki,-20.217570685969417,-2.0348994283009545,0.6742619197831743
AGA_Agaricia_grahamae,-19.965669781385188,-2.5046718532946795,0.04311184601552344
AGA_Agaricia_undata,-18.805029048875404,-1.7256770947942384,0.5735995438663443
AGA_Leptoseris,-19.211192719839616,-1.4116947885863391,1.105421179583475
AGA_Gardineroseris_planulata,-18.493392855033374,-1.414194811277774,1.3932167588471351
AGA_Pavona_varians,-18.825275821566496,-1.8034682199369065,-0.094397841702912
AGA_Pavona_clavus,-18.401205729537388,-1.5883301169131245,0.18556899885746667
AGA_Pavona_cactus,-18.02497117234879,-1.522648219257129,0.43148905940057397
AGA_Pavona_frondifera,-18.078523184711546,-1.356628542816609,0.16214541729371829
AGA_Pachyseris,-20.170215992150148,-0.9621663006857193,3.7000666351866034
EUP_Euphyllia_ancora,-20.250929876698226,-3.4495256474063645,1.9979924316373294
EUP_Euphyllia_divisa,-20.503367781259787,-3.4974206454053514,1.4892251986129517
MEA_Ctenella_chagius,-18.4050817380561,-2.434925354475862,3.4840828355902937
EUP_Euphyllia_glabrescens,-18.743555540935276,-2.210546469473906,3.3039599707145317
OCU_Galaxea_fascicularis,-19.68460816291929,-2.7038582077962268,3.4690484205370566
OCU_Galaxea_horrescens,-19.874329857449183,-3.370252983039404,2.9162009686873387
OCU_Galaxea_astreata,-19.801357259728352,-3.6050298329304704,2.926382024015757
POR_Alveopora,-19.903638656549994,-3.7807841484268327,3.428245671004878
ACR_Astreopora,-21.941150444787535,-7.076560375661899,0.28198471875636605
ACR_Montipora_digitata,-23.35894249138588,-7.605127852634294,-1.9858281130230302
ACR_Montipora_mollis,-23.27159651528296,-7.632512153611906,-1.1338631923383393
ACR_Montipora_spongodes,-22.95271747218422,-8.185668829333073,-1.5886360378265816
ACR_Montipora_hoffmeisteri,-23.48803589667253,-8.157081746378338,-1.1925916231739617
ACR_Montipora_circumvallata,-22.695081457808826,-8.234311324625809,-1.1258253333944588
ACR_Montipora_incrassata,-23.308717811994274,-8.113105105467923,0.48619324033894895
ACR_Montipora_florida,-22.58113716999531,-8.171382679610547,-1.3475904855495577
ACR_Anacropora_forbesi,-22.927070760539817,-8.380393104486727,-0.15734401056675335
ACR_Montipora_cactus,-22.83841698524237,-8.513773023970003,-1.0340455633614716
ACR_Montipora_aequituberculata,-23.221954254911655,-9.10571032906459,-0.9043390204919929
ACR_Montipora_stellata,-23.366986878345106,-8.124418263489043,-1.520919347765693
ACR_Montipora_altasepta,-22.265681671141778,-8.728668478274779,-0.6175584267733641
ACR_Montipora_efflorescens,-22.585091871195413,-8.636431776680226,-1.7058800079526764
ACR_Montipora_delicatula,-23.045492420353614,-8.526833470672504,-1.554872819761923
ACR_Montipora_peltiformis,-22.446417093984437,-8.687095024706798,-0.7075219117176104
ACR_Montipora_foliosa,-22.498679924203675,-8.412103652622182,-1.3974043853998426
ACR_Montipora_hispida,-23.005687658945636,-8.299125039066531,-1.945729452605985
ACR_Montipora_patula,-23.164347230362207,-9.127982361949243,-1.7063415252191136
ACR_Montipora_verrilli,-23.01826220171887,-8.501452363519578,-1.6650512449190917
ACR_Montipora_capricornis,-22.94594615724991,-8.894943063624702,-1.1783060538656207
ACR_Montipora_confusa,-23.266245226561914,-8.224179556607735,-1.8248129272336526
ACR_Montipora_gaimardi,-23.482304049785,-8.24900059493983,-1.4203657288765652
ACR_Montipora_undata,-23.12164313920681,-8.297129222855595,-1.7796775085188137
ACR_Montipora_angulata,-22.936738402610935,-8.707417737301855,-1.9007755442734968
ACR_Montipora_danae,-22.813243605563432,-7.847562112421378,-1.4981959580907978
ACR_Montipora_capitata,-22.909973619573137,-7.7954449916247555,-2.074708705074718
ACR_Montipora_verrucosa,-22.281432763582053,-7.837244989953564,-2.0959955337651794
ACR_Montipora_dilatata,-22.65318448745341,-7.712847889478656,-1.2177052003354774
ACR_Montipora_turtlensis,-22.621147782826156,-8.172478589545317,-1.6094192045700755
ACR_Montipora_flabellata,-23.004729545134914,-7.826364995192483,-1.3878084050461192
ACR_Montipora_turgescens,-21.917993740552713,-8.75669735868409,-1.670978678662259
ACR_Anacropora_matthai,-22.541510813774575,-8.378823642425445,-2.239723792864532
ACR_Isopora_togianensis,-22.468779092668857,-8.41529582088733,-0.28354742860942106
ACR_Isopora_brueggemanni,-23.282089833270568,-9.483554417827483,-1.6702257046461815
ACR_Isopora_palifera,-22.701018498563265,-9.574780464500156,-2.15778220984221
ACR_Isopora_cuneata,-22.275904509062283,-8.662247969608622,-1.1153658228763608
ACR_Acropora_austera,-22.859596615451522,-10.850093463772216,0.9274798002227614
ACR_Acropora_tenuis,-23.756058833555684,-10.58021097764938,1.0226047743745212
ACR_Acropora_intermedia,-23.97116503523168,-10.439036806390812,1.907654896231289
ACR_Acropora_donei,-24.02640145741907,-9.625322544797353,0.4644554176600332
ACR_Acropora_echinata,-24.088345979673363,-10.84933877938092,1.0147388084268272
ACR_Acropora_subglabra,-24.2683054281838,-10.328121691988166,1.6006182515261165
ACR_Acropora_abrolhosensis,-24.54864130923654,-10.46397762693072,0.8657078076488612
ACR_Acropora_elseyi,-24.050415631912887,-10.77640706330752,0.6380677668444389
ACR_Acropora_cervicornis,-24.0723265903376,-9.98486647995629,1.170486747452021
ACR_Acropora_palmata,-23.277106416922273,-9.605981434203724,2.649302666220386
ACR_Acropora_latistella,-24.244771371701848,-10.664502355781224,0.9765804051581126
ACR_Acropora_nana,-24.163382938499154,-10.312198468842592,0.02187136225040973
ACR_Acropora_abrotanoides,-23.362886509222797,-10.232934263848302,1.2116800434067034
ACR_Acropora_robusta,-24.320672980876303,-10.09296563166819,-0.052962824273909505
ACR_Acropora_kirstyae,-24.109321120115915,-10.22789718757449,1.1729046998440025
ACR_Acropora_derawanensis,-24.417470308629333,-10.472271098835208,0.27709145374729555
ACR_Acropora_florida,-23.796817183668466,-10.13800237061627,-0.26761586257710834
ACR_Acropora_sarmentosa,-23.43382800803225,-10.266081993196455,-0.6564564330268873
ACR_Acropora_samoensis,-24.31475945011753,-10.8631586451885,0.621901560176125
ACR_Acropora_globiceps,-23.652485203760605,-11.608886470530784,0.2957306678418186
ACR_Acropora_humilis,-23.93562264279357,-10.742463939052545,1.0821544704058266
ACR_Acropora_gemmifera,-24.08620956617385,-10.335023719058062,2.2468420071156183
ACR_Acropora_retusa,-23.986930352920844,-10.86741357867479,0.5500396869432245
ACR_Acropora_multiacuta,-24.397458829861016,-10.374175377003956,0.5811946898399439
ACR_Acropora_digitifera,-24.285785743568567,-11.51812591626361,0.3972037904667426
ACR_Acropora_monticulosa,-23.87874168043246,-10.92120698141529,1.3092395667717527
ACR_Acropora_cytherea,-23.55147224270404,-10.707860934774063,1.1704828625664867
ACR_Acropora_indonesia,-24.208323575203753,-10.478891027213496,0.4788602725303935
ACR_Acropora_microclados,-24.217459347712328,-11.041233099871484,0.7309114878457669
ACR_Acropora_anthocercis,-24.647986456272207,-10.83286038846349,0.42261622240565916
ACR_Acropora_hyacinthus,-24.040408475632884,-11.060340089968987,0.8699934544643941
ACR_Acropora_microphthalma,-24.264903446133435,-10.581961823761294,-0.13870613896638287
ACR_Acropora_spicifera,-23.67506521655685,-11.167869685666023,0.06228775530367299
ACR_Acropora_divaricata,-24.410459881811107,-10.863617571309817,-1.3093411856539228
ACR_Acropora_solitaryensis,-24.462827937291056,-10.647395001462222,-0.5177145924673631
ACR_Acropora_batunai,-24.26164207483843,-11.053637020894561,-0.3254315008154136
ACR_Acropora_longicyathus,-23.85196926429815,-10.749352940333534,0.553490331722004
ACR_Acropora_caroliniana,-24.98758644567084,-11.118121919590966,-0.40497530287803674
ACR_Acropora_speciosa,-24.308460754232776,-11.090837257618563,-0.12475816244513453
ACR_Acropora_tortuosa,-24.57283448137471,-11.477182660455542,-0.9825675159989795
ACR_Acropora_acuminata,-24.96648309578379,-10.715838937654922,-0.13504578414486695
ACR_Acropora_dendrum,-25.237884756694307,-10.498556394422994,-0.0009294057559131069
ACR_Acropora_yongei,-24.068188000618427,-11.771763284452028,-1.1686559087276902
ACR_Acropora_spathulata,-25.08874243809742,-10.736768757721094,-0.37268427141952853
ACR_Acropora_carduus,-24.531953704524433,-10.301133106245949,0.5953931730435873
ACR_Acropora_granulosa,-24.0030985952089,-10.653935596059641,0.6183952619038156
ACR_Acropora_bushyensis,-23.95067425892607,-10.68055097530665,0.07973267655779011
ACR_Acropora_horrida,-24.32918857282738,-10.905572359718995,0.4526107393025756
ACR_Acropora_polystoma,-24.466032368329245,-10.737175899264637,0.4789325412848712
ACR_Acropora_hemprichii,-24.076609006420654,-10.652743670660751,0.39222049958585126
ACR_Acropora_millepora,-24.18516111299008,-10.476721092476069,0.7092741009484962
ACR_Acropora_selago,-24.66470162543822,-10.271198244872283,-0.4936864880575007
ACR_Acropora_muricata,-23.82130239728971,-10.521121384186806,-0.3278425788304971
ACR_Acropora_aspera,-24.479455553383104,-10.622343958401858,-0.4207612279769693
ACR_Acropora_pulchra,-24.056437833683297,-10.477851982599176,-0.6771047562181107
ACR_Acropora_grandis,-23.817490951030454,-10.168873475426299,0.23339434686082366
ACR_Acropora_listeri,-23.9557696340951,-10.862521435927425,0.09734727576082813
ACR_Acropora_cerealis,-23.48537146777688,-11.183988472607295,-0.6984783155283828
ACR_Acropora_lutkeni,-23.780262052773967,-10.607753734028657,-0.206048629824202
ACR_Acropora_valida,-23.869216723729238,-10.446012102429638,0.41696499070072174
ACR_Acropora_kimbeensis,-23.830912920624325,-11.169703248198944,0.28448015690673595
ACR_Acropora_nasuta,-24.00446617202806,-10.575363390264735,0.7116186781986475
ACR_Acropora_loisetteae,-24.960068477204263,-10.750499738074161,0.00954292901737747
ACR_Acropora_vaughani,-24.80615511714622,-11.520206634006549,0.5248258854455143
ACR_Acropora_papillare,-24.3318243919303,-10.787657858043783,0.17011583203324587
ACR_Acropora_tenella,-23.8692479164605,-11.504838951154536,-0.04446541114722583
ACR_Acropora_pichoni,-23.755560821702037,-11.901733300390767,-0.30983302841547694
ACR_Acropora_elegans,-24.720502281987905,-11.282393393073761,0.7831900888504767
ACR_Acropora_walindii,-24.332205160844502,-11.591072671673047,0.11518302268804992
ACR_Acropora_chesterfieldensis,-24.271224328447325,-11.657730474150533,0.35918560564648594
ACR_Acropora_loripes,-24.095638945217374,-11.317657478012313,0.32888042795821165
ACR_Acropora_lokani,-24.248637849228157,-10.592398854138535,1.0553604539323578
ACR_Acropora_jacquelineae,-24.603892624721876,-11.165555605835284,0.3569206532756759
ACR_Acropora_rongelapensis,-24.301156239420088,-10.557291964789773,-0.03610331204586617
